   4.85000000000000e+02   5.05000000000000e+02   4.57000000000000e+02
   4.85000000000000e+02   4.82000000000000e+02   4.24000000000000e+02
   4.87000000000000e+02   4.69000000000000e+02   4.86000000000000e+02
   4.82000000000000e+02   5.18000000000000e+02   5.20000000000000e+02
   4.71000000000000e+02   5.03000000000000e+02   5.45000000000000e+02
   4.89000000000000e+02   5.26000000000000e+02   4.69000000000000e+02
   4.88000000000000e+02   4.75000000000000e+02   4.88000000000000e+02
   4.90000000000000e+02   4.84000000000000e+02   5.16000000000000e+02
   4.86000000000000e+02   4.74000000000000e+02   4.64000000000000e+02
   4.81000000000000e+02   4.65000000000000e+02   4.86000000000000e+02
   4.82000000000000e+02   4.49000000000000e+02   5.71000000000000e+02
   4.90000000000000e+02   5.20000000000000e+02   5.27000000000000e+02
   4.86000000000000e+02   4.32000000000000e+02   5.46000000000000e+02
   4.91000000000000e+02   5.36000000000000e+02   4.84000000000000e+02
   4.90000000000000e+02   4.90000000000000e+02   5.53000000000000e+02
   4.93000000000000e+02   5.20000000000000e+02   4.63000000000000e+02
   4.75000000000000e+02   4.89000000000000e+02   5.13000000000000e+02
   4.90000000000000e+02   5.08000000000000e+02   5.18000000000000e+02
   4.87000000000000e+02   4.91000000000000e+02   5.04000000000000e+02
   4.71000000000000e+02   5.16000000000000e+02   4.91000000000000e+02
   4.80000000000000e+02   4.88000000000000e+02   5.03000000000000e+02
   4.89000000000000e+02   4.89000000000000e+02   5.09000000000000e+02
   4.90000000000000e+02   4.37000000000000e+02   5.05000000000000e+02
   4.88000000000000e+02   4.78000000000000e+02   5.00000000000000e+02
   4.80000000000000e+02   4.84000000000000e+02   5.92000000000000e+02
   4.86000000000000e+02   4.73000000000000e+02   5.26000000000000e+02
   4.79000000000000e+02   4.72000000000000e+02   5.83000000000000e+02
   4.80000000000000e+02   4.71000000000000e+02   5.07000000000000e+02
   4.88000000000000e+02   4.84000000000000e+02   4.97000000000000e+02
   4.79000000000000e+02   4.90000000000000e+02   5.28000000000000e+02
   4.83000000000000e+02   4.46000000000000e+02   6.04000000000000e+02
   4.81000000000000e+02   5.18000000000000e+02   5.16000000000000e+02
   4.78000000000000e+02   4.91000000000000e+02   4.99000000000000e+02
   4.73000000000000e+02   5.19000000000000e+02   5.00000000000000e+02
   4.81000000000000e+02   4.72000000000000e+02   4.94000000000000e+02
   4.88000000000000e+02   5.09000000000000e+02   5.22000000000000e+02
   4.89000000000000e+02   5.23000000000000e+02   4.52000000000000e+02
   4.86000000000000e+02   5.11000000000000e+02   4.57000000000000e+02
   4.80000000000000e+02   4.33000000000000e+02   4.54000000000000e+02
   4.73000000000000e+02   4.27000000000000e+02   4.55000000000000e+02
   4.82000000000000e+02   4.62000000000000e+02   4.89000000000000e+02
   4.83000000000000e+02   5.32000000000000e+02   4.71000000000000e+02
   4.81000000000000e+02   4.67000000000000e+02   4.94000000000000e+02
   4.80000000000000e+02   4.93000000000000e+02   4.57000000000000e+02
   4.91000000000000e+02   4.95000000000000e+02   5.61000000000000e+02
   4.79000000000000e+02   5.17000000000000e+02   5.04000000000000e+02
   4.72000000000000e+02   5.03000000000000e+02   5.42000000000000e+02
   4.85000000000000e+02   4.92000000000000e+02   4.56000000000000e+02
   4.89000000000000e+02   4.55000000000000e+02   4.79000000000000e+02
   4.76000000000000e+02   4.98000000000000e+02   5.62000000000000e+02
   4.74000000000000e+02   4.42000000000000e+02   4.69000000000000e+02
   4.87000000000000e+02   4.74000000000000e+02   5.12000000000000e+02
   4.89000000000000e+02   4.66000000000000e+02   4.40000000000000e+02
   4.77000000000000e+02   4.63000000000000e+02   4.94000000000000e+02
   4.85000000000000e+02   4.29000000000000e+02   4.82000000000000e+02
   4.99000000000000e+02   4.72000000000000e+02   5.30000000000000e+02
   4.75000000000000e+02   4.68000000000000e+02   5.20000000000000e+02
   4.83000000000000e+02   4.59000000000000e+02   5.02000000000000e+02
   4.83000000000000e+02   4.80000000000000e+02   4.98000000000000e+02
   4.75000000000000e+02   4.95000000000000e+02   5.11000000000000e+02
   4.68000000000000e+02   4.45000000000000e+02   4.84000000000000e+02
   4.85000000000000e+02   4.34000000000000e+02   5.16000000000000e+02
   4.93000000000000e+02   5.17000000000000e+02   5.26000000000000e+02
   4.91000000000000e+02   4.21000000000000e+02   4.83000000000000e+02
   4.92000000000000e+02   4.56000000000000e+02   5.09000000000000e+02
   4.82000000000000e+02   4.78000000000000e+02   5.55000000000000e+02
   4.71000000000000e+02   4.71000000000000e+02   4.78000000000000e+02
   4.81000000000000e+02   4.65000000000000e+02   5.20000000000000e+02
   4.80000000000000e+02   4.99000000000000e+02   5.21000000000000e+02
   4.76000000000000e+02   4.98000000000000e+02   5.21000000000000e+02
   4.84000000000000e+02   4.87000000000000e+02   4.70000000000000e+02
   4.79000000000000e+02   4.44000000000000e+02   5.37000000000000e+02
   4.82000000000000e+02   5.00000000000000e+02   4.46000000000000e+02
   4.91000000000000e+02   4.45000000000000e+02   4.75000000000000e+02
   4.77000000000000e+02   4.90000000000000e+02   5.36000000000000e+02
   4.75000000000000e+02   5.11000000000000e+02   4.98000000000000e+02
   4.92000000000000e+02   5.01000000000000e+02   5.25000000000000e+02
   4.78000000000000e+02   5.02000000000000e+02   5.32000000000000e+02
   4.81000000000000e+02   4.59000000000000e+02   5.26000000000000e+02
   4.86000000000000e+02   4.82000000000000e+02   5.46000000000000e+02
   4.79000000000000e+02   4.72000000000000e+02   4.89000000000000e+02
   4.73000000000000e+02   5.16000000000000e+02   5.40000000000000e+02
   4.85000000000000e+02   4.82000000000000e+02   5.27000000000000e+02
   4.80000000000000e+02   5.44000000000000e+02   4.97000000000000e+02
   4.85000000000000e+02   4.60000000000000e+02   5.41000000000000e+02
   4.73000000000000e+02   4.35000000000000e+02   5.34000000000000e+02
   4.81000000000000e+02   4.97000000000000e+02   4.89000000000000e+02
   4.89000000000000e+02   5.32000000000000e+02   4.44000000000000e+02
   4.78000000000000e+02   4.95000000000000e+02   5.33000000000000e+02
   4.91000000000000e+02   5.18000000000000e+02   5.84000000000000e+02
   4.75000000000000e+02   5.33000000000000e+02   4.93000000000000e+02
   4.82000000000000e+02   4.64000000000000e+02   5.53000000000000e+02
   4.79000000000000e+02   5.07000000000000e+02   4.77000000000000e+02
   4.76000000000000e+02   5.10000000000000e+02   6.05000000000000e+02
   4.79000000000000e+02   4.74000000000000e+02   5.32000000000000e+02
   4.75000000000000e+02   4.98000000000000e+02   5.38000000000000e+02
   4.85000000000000e+02   4.49000000000000e+02   5.54000000000000e+02
   4.85000000000000e+02   4.99000000000000e+02   5.12000000000000e+02
   4.82000000000000e+02   4.68000000000000e+02   5.28000000000000e+02
   4.95000000000000e+02   4.78000000000000e+02   4.88000000000000e+02
   4.85000000000000e+02   5.09000000000000e+02   4.82000000000000e+02
   4.84000000000000e+02   4.92000000000000e+02   5.29000000000000e+02
   4.85000000000000e+02   4.91000000000000e+02   4.74000000000000e+02
   4.83000000000000e+02   4.74000000000000e+02   6.09000000000000e+02
   4.79000000000000e+02   5.04000000000000e+02   5.91000000000000e+02
   4.73000000000000e+02   5.04000000000000e+02   4.55000000000000e+02
   4.71000000000000e+02   4.81000000000000e+02   4.75000000000000e+02
   4.71000000000000e+02   4.15000000000000e+02   5.07000000000000e+02
   4.74000000000000e+02   4.66000000000000e+02   4.85000000000000e+02
   4.88000000000000e+02   5.26000000000000e+02   4.14000000000000e+02
   4.79000000000000e+02   5.15000000000000e+02   5.46000000000000e+02
   4.77000000000000e+02   5.57000000000000e+02   5.59000000000000e+02
   4.82000000000000e+02   4.78000000000000e+02   5.05000000000000e+02
   4.81000000000000e+02   4.35000000000000e+02   4.46000000000000e+02
   4.85000000000000e+02   4.93000000000000e+02   4.75000000000000e+02
   4.78000000000000e+02   4.86000000000000e+02   6.32000000000000e+02
   4.85000000000000e+02   4.66000000000000e+02   5.44000000000000e+02
   4.85000000000000e+02   4.52000000000000e+02   5.40000000000000e+02
   4.91000000000000e+02   4.59000000000000e+02   5.39000000000000e+02
   4.82000000000000e+02   5.07000000000000e+02   4.64000000000000e+02
   4.82000000000000e+02   4.82000000000000e+02   4.76000000000000e+02
   4.93000000000000e+02   4.96000000000000e+02   5.11000000000000e+02
   4.79000000000000e+02   5.06000000000000e+02   4.99000000000000e+02
   4.77000000000000e+02   5.16000000000000e+02   4.61000000000000e+02
   4.77000000000000e+02   4.50000000000000e+02   4.99000000000000e+02
   4.93000000000000e+02   4.71000000000000e+02   4.91000000000000e+02
   4.80000000000000e+02   5.24000000000000e+02   5.06000000000000e+02
   4.94000000000000e+02   4.73000000000000e+02   5.20000000000000e+02
   4.88000000000000e+02   4.82000000000000e+02   4.77000000000000e+02
   4.78000000000000e+02   5.13000000000000e+02   4.96000000000000e+02
   4.78000000000000e+02   4.55000000000000e+02   5.37000000000000e+02
   4.87000000000000e+02   5.10000000000000e+02   5.12000000000000e+02
   4.76000000000000e+02   4.71000000000000e+02   5.53000000000000e+02
   4.88000000000000e+02   5.06000000000000e+02   4.90000000000000e+02
   4.86000000000000e+02   4.52000000000000e+02   3.70000000000000e+02
   4.81000000000000e+02   4.71000000000000e+02   5.29000000000000e+02
   4.82000000000000e+02   4.59000000000000e+02   5.22000000000000e+02
   4.78000000000000e+02   4.95000000000000e+02   4.88000000000000e+02
   4.87000000000000e+02   5.13000000000000e+02   5.34000000000000e+02
   4.93000000000000e+02   4.54000000000000e+02   5.71000000000000e+02
   4.87000000000000e+02   5.10000000000000e+02   5.13000000000000e+02
   4.81000000000000e+02   5.18000000000000e+02   4.88000000000000e+02
   4.79000000000000e+02   5.13000000000000e+02   5.84000000000000e+02
   4.82000000000000e+02   5.19000000000000e+02   4.87000000000000e+02
   4.68000000000000e+02   5.21000000000000e+02   4.67000000000000e+02
   4.75000000000000e+02   4.60000000000000e+02   4.90000000000000e+02
   4.82000000000000e+02   4.76000000000000e+02   4.76000000000000e+02
   4.87000000000000e+02   4.57000000000000e+02   4.54000000000000e+02
   4.75000000000000e+02   4.85000000000000e+02   5.21000000000000e+02
   4.74000000000000e+02   4.59000000000000e+02   5.08000000000000e+02
   4.85000000000000e+02   4.73000000000000e+02   5.10000000000000e+02
   4.71000000000000e+02   4.46000000000000e+02   5.22000000000000e+02
   4.96000000000000e+02   5.08000000000000e+02   5.23000000000000e+02
   4.95000000000000e+02   4.68000000000000e+02   5.07000000000000e+02
   4.78000000000000e+02   4.82000000000000e+02   5.16000000000000e+02
   4.80000000000000e+02   4.76000000000000e+02   5.05000000000000e+02
   4.90000000000000e+02   4.84000000000000e+02   4.68000000000000e+02
   4.80000000000000e+02   4.88000000000000e+02   4.98000000000000e+02
   4.73000000000000e+02   4.78000000000000e+02   5.10000000000000e+02
   4.83000000000000e+02   4.89000000000000e+02   5.07000000000000e+02
   4.85000000000000e+02   4.77000000000000e+02   5.41000000000000e+02
   4.80000000000000e+02   4.63000000000000e+02   5.53000000000000e+02
   4.88000000000000e+02   4.80000000000000e+02   4.72000000000000e+02
   4.76000000000000e+02   5.02000000000000e+02   5.29000000000000e+02
   4.89000000000000e+02   4.36000000000000e+02   4.85000000000000e+02
   4.91000000000000e+02   4.98000000000000e+02   4.93000000000000e+02
   4.76000000000000e+02   4.49000000000000e+02   4.99000000000000e+02
   4.83000000000000e+02   4.58000000000000e+02   4.04000000000000e+02
   4.98000000000000e+02   4.71000000000000e+02   4.72000000000000e+02
   4.88000000000000e+02   4.79000000000000e+02   5.37000000000000e+02
   4.84000000000000e+02   5.05000000000000e+02   4.88000000000000e+02
   4.80000000000000e+02   4.93000000000000e+02   5.11000000000000e+02
   4.77000000000000e+02   4.43000000000000e+02   5.72000000000000e+02
   4.93000000000000e+02   4.95000000000000e+02   5.65000000000000e+02
   4.80000000000000e+02   5.41000000000000e+02   5.03000000000000e+02
   4.70000000000000e+02   4.94000000000000e+02   5.17000000000000e+02
   4.86000000000000e+02   4.71000000000000e+02   5.24000000000000e+02
   4.84000000000000e+02   4.38000000000000e+02   4.83000000000000e+02
   4.74000000000000e+02   4.92000000000000e+02   4.70000000000000e+02
   4.79000000000000e+02   4.82000000000000e+02   4.83000000000000e+02
   4.88000000000000e+02   5.23000000000000e+02   4.78000000000000e+02
   4.78000000000000e+02   4.51000000000000e+02   4.72000000000000e+02
   4.87000000000000e+02   5.16000000000000e+02   5.07000000000000e+02
   4.92000000000000e+02   5.09000000000000e+02   4.75000000000000e+02
   4.88000000000000e+02   4.64000000000000e+02   4.39000000000000e+02
   4.88000000000000e+02   4.64000000000000e+02   5.16000000000000e+02
   4.92000000000000e+02   4.87000000000000e+02   5.48000000000000e+02
   4.83000000000000e+02   4.94000000000000e+02   4.67000000000000e+02
   4.92000000000000e+02   4.80000000000000e+02   4.56000000000000e+02
   4.75000000000000e+02   5.14000000000000e+02   5.38000000000000e+02
   4.83000000000000e+02   4.36000000000000e+02   5.09000000000000e+02
   4.75000000000000e+02   4.57000000000000e+02   4.71000000000000e+02
   4.89000000000000e+02   4.35000000000000e+02   5.00000000000000e+02
   4.87000000000000e+02   4.91000000000000e+02   4.44000000000000e+02
   4.89000000000000e+02   4.87000000000000e+02   5.34000000000000e+02
   4.80000000000000e+02   5.19000000000000e+02   4.66000000000000e+02
   4.77000000000000e+02   4.66000000000000e+02   5.31000000000000e+02
   4.87000000000000e+02   4.76000000000000e+02   5.13000000000000e+02
   4.85000000000000e+02   4.88000000000000e+02   5.26000000000000e+02
   4.92000000000000e+02   4.44000000000000e+02   4.85000000000000e+02
   4.90000000000000e+02   4.67000000000000e+02   5.09000000000000e+02
   4.83000000000000e+02   4.08000000000000e+02   5.14000000000000e+02
   4.91000000000000e+02   4.98000000000000e+02   5.13000000000000e+02
   4.80000000000000e+02   4.93000000000000e+02   5.56000000000000e+02
   4.67000000000000e+02   5.15000000000000e+02   5.62000000000000e+02
   4.88000000000000e+02   5.13000000000000e+02   4.57000000000000e+02
   4.79000000000000e+02   5.09000000000000e+02   4.81000000000000e+02
   4.75000000000000e+02   4.84000000000000e+02   5.83000000000000e+02
   4.81000000000000e+02   4.98000000000000e+02   5.01000000000000e+02
   4.91000000000000e+02   5.62000000000000e+02   5.38000000000000e+02
   4.90000000000000e+02   4.88000000000000e+02   5.05000000000000e+02
   4.68000000000000e+02   4.72000000000000e+02   4.76000000000000e+02
   4.80000000000000e+02   4.93000000000000e+02   5.44000000000000e+02
   4.78000000000000e+02   4.28000000000000e+02   5.48000000000000e+02
   4.92000000000000e+02   4.77000000000000e+02   4.82000000000000e+02
   4.89000000000000e+02   4.85000000000000e+02   4.95000000000000e+02
   4.85000000000000e+02   4.43000000000000e+02   4.65000000000000e+02
   4.88000000000000e+02   4.80000000000000e+02   5.46000000000000e+02
   4.78000000000000e+02   4.90000000000000e+02   5.06000000000000e+02
